standard_job,skill,kg_display_skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,snapshot_skill_status,is_core_skill,rank_in_month,source_month,source_type,profile_generated_at
自动驾驶算法工程师,计算机体系结构,硬件与芯片,3,1,0.333333,34,5,0.147059,当月活跃技能,0,14,2026-07,system,2026-08-08T05:28:57+00:00
自动驾驶算法工程师,软件测试,软件测试,3,1,0.333333,34,2,0.058824,当月活跃技能,0,15,2026-07,system,2026-08-08T05:28:57+00:00
芯片测试工程师,C/C++,编程语言,1,1,1.0,11,11,1.0,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
芯片测试工程师,MySQL,数据工程,1,1,1.0,11,11,1.0,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
芯片测试工程师,Python,编程语言,1,1,1.0,11,11,1.0,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
芯片测试工程师,封装EDA,硬件与芯片,1,1,1.0,11,11,1.0,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
芯片测试工程师,工业自动化,工业与物联网,1,1,1.0,11,11,1.0,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
芯片测试工程师,机器学习,AI,1,1,1.0,11,11,1.0,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
芯片测试工程师,深度学习,AI,1,1,1.0,11,11,1.0,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
芯片测试工程师,软件开发,软件开发,1,1,1.0,11,11,1.0,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
芯片测试工程师,软件测试,软件测试,1,1,1.0,11,2,0.181818,当月活跃技能,0,9,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,C/C++,编程语言,1,1,1.0,49,27,0.55102,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,CUDA,硬件与芯片,1,1,1.0,49,30,0.612245,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,GPU内存优化,硬件与芯片,1,1,1.0,49,23,0.469388,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,Go,编程语言,1,1,1.0,49,22,0.44898,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,Java,编程语言,1,1,1.0,49,22,0.44898,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,Machine Learning,AI,1,1,1.0,49,27,0.55102,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,Perl,编程语言,1,1,1.0,49,21,0.428571,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,PyTorch,AI,1,1,1.0,49,23,0.469388,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,Python,编程语言,1,1,1.0,49,26,0.530612,稳定核心技能,1,9,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,RISC-V,系统与运维,1,1,1.0,49,23,0.469388,稳定核心技能,1,10,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,TensorFlow,AI,1,1,1.0,49,22,0.44898,稳定核心技能,1,11,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,TensorRT,大模型,1,1,1.0,49,25,0.510204,稳定核心技能,1,12,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,Triton,大模型,1,1,1.0,49,25,0.510204,稳定核心技能,1,13,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,硬件开发,硬件与芯片,1,1,1.0,49,22,0.44898,稳定核心技能,1,14,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,网络技术,通信与网络,1,1,1.0,49,22,0.44898,稳定核心技能,1,15,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,计算机体系结构,硬件与芯片,1,1,1.0,49,22,0.44898,稳定核心技能,1,16,2026-07,system,2026-08-08T05:28:57+00:00
芯片设计工程师,通信技术,通信与网络,1,1,1.0,49,22,0.44898,稳定核心技能,1,17,2026-07,system,2026-08-08T05:28:57+00:00
芯片验证工程师,Linux,系统与运维,4,4,1.0,38,28,0.736842,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
芯片验证工程师,Perl,编程语言,4,3,0.75,38,26,0.684211,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
芯片验证工程师,Shell脚本,编程语言,4,3,0.75,38,26,0.684211,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
芯片验证工程师,通信技术,通信与网络,4,3,0.75,38,26,0.684211,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
芯片验证工程师,C/C++,编程语言,4,2,0.5,38,24,0.631579,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
芯片验证工程师,CUDA,硬件与芯片,4,2,0.5,38,25,0.657895,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
芯片验证工程师,Python,编程语言,4,2,0.5,38,28,0.736842,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
芯片验证工程师,RISC-V,系统与运维,4,2,0.5,38,26,0.684211,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
芯片验证工程师,硬件开发,硬件与芯片,4,2,0.5,38,25,0.657895,稳定核心技能,1,9,2026-07,system,2026-08-08T05:28:57+00:00
芯片验证工程师,系统开发,系统与运维,4,2,0.5,38,24,0.631579,稳定核心技能,1,10,2026-07,system,2026-08-08T05:28:57+00:00
芯片验证工程师,计算机体系结构,硬件与芯片,4,1,0.25,38,2,0.052632,当月活跃技能,0,11,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,AIGC,AI,2,1,0.5,45,13,0.288889,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,AI算法,AI,2,1,0.5,45,28,0.622222,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,Embedding,大模型,2,1,0.5,45,16,0.355556,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,LLM,大模型,2,1,0.5,45,12,0.266667,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,LangChain,大模型,2,1,0.5,45,13,0.288889,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,LoRA微调,大模型,2,1,0.5,45,15,0.333333,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,MCP,大模型,2,1,0.5,45,9,0.2,当月活跃技能,0,7,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,RAG,大模型,2,1,0.5,45,15,0.333333,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,SGLang,大模型,2,1,0.5,45,1,0.022222,当月活跃技能,0,9,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,prompt工程,大模型,2,1,0.5,45,31,0.688889,稳定核心技能,1,10,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,上下文工程,大模型,2,1,0.5,45,1,0.022222,当月活跃技能,0,11,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,云计算,云计算,2,1,0.5,45,30,0.666667,稳定核心技能,1,12,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,向量数据库,数据工程,2,1,0.5,45,11,0.244444,当月活跃技能,0,13,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,大模型应用,大模型,2,1,0.5,45,11,0.244444,当月活跃技能,0,14,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,数据工程,数据工程,2,1,0.5,45,28,0.622222,稳定核心技能,1,15,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,模型微调,大模型,2,1,0.5,45,11,0.244444,当月活跃技能,0,16,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,模型服务化,大模型,2,1,0.5,45,13,0.288889,稳定核心技能,1,17,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,模型调优,大模型,2,1,0.5,45,11,0.244444,当月活跃技能,0,18,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,模型部署,大模型,2,1,0.5,45,13,0.288889,稳定核心技能,1,19,2026-07,system,2026-08-08T05:28:57+00:00
解决方案工程师,知识图谱,知识图谱,2,1,0.5,45,14,0.311111,稳定核心技能,1,20,2026-07,system,2026-08-08T05:28:57+00:00
计算机视觉算法工程师,AIGC,AI,1,1,1.0,29,19,0.655172,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
计算机视觉算法工程师,C/C++,编程语言,1,1,1.0,29,19,0.655172,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
计算机视觉算法工程师,Diffusion,大模型,1,1,1.0,29,20,0.689655,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
计算机视觉算法工程师,Diffusion模型,大模型,1,1,1.0,29,20,0.689655,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
计算机视觉算法工程师,Multimodal AI,大模型,1,1,1.0,29,18,0.62069,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
计算机视觉算法工程师,NLP,大模型,1,1,1.0,29,20,0.689655,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
计算机视觉算法工程师,PyTorch,AI,1,1,1.0,29,19,0.655172,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
计算机视觉算法工程师,Python,编程语言,1,1,1.0,29,19,0.655172,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
计算机视觉算法工程师,TensorFlow,AI,1,1,1.0,29,19,0.655172,稳定核心技能,1,9,2026-07,system,2026-08-08T05:28:57+00:00
计算机视觉算法工程师,VLM,大模型,1,1,1.0,29,18,0.62069,稳定核心技能,1,10,2026-07,system,2026-08-08T05:28:57+00:00
计算机视觉算法工程师,图像图形技术,计算机视觉与图形,1,1,1.0,29,19,0.655172,稳定核心技能,1,11,2026-07,system,2026-08-08T05:28:57+00:00
计算机视觉算法工程师,多模态,大模型,1,1,1.0,29,20,0.689655,稳定核心技能,1,12,2026-07,system,2026-08-08T05:28:57+00:00
计算机视觉算法工程师,模型压缩,大模型,1,1,1.0,29,19,0.655172,稳定核心技能,1,13,2026-07,system,2026-08-08T05:28:57+00:00
计算机视觉算法工程师,深度学习,AI,1,1,1.0,29,19,0.655172,稳定核心技能,1,14,2026-07,system,2026-08-08T05:28:57+00:00
计算机视觉算法工程师,算法工程,算法与数学,1,1,1.0,29,19,0.655172,稳定核心技能,1,15,2026-07,system,2026-08-08T05:28:57+00:00
计算机视觉算法工程师,计算机视觉,计算机视觉与图形,1,1,1.0,29,19,0.655172,稳定核心技能,1,16,2026-07,system,2026-08-08T05:28:57+00:00
语音算法工程师,Go,编程语言,4,3,0.75,40,24,0.6,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
语音算法工程师,Python,编程语言,4,3,0.75,40,26,0.65,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
语音算法工程师,ASR,大模型,4,2,0.5,40,23,0.575,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
语音算法工程师,C/C++,编程语言,4,2,0.5,40,25,0.625,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
语音算法工程师,Linux,系统与运维,4,2,0.5,40,22,0.55,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
语音算法工程师,NLP,大模型,4,2,0.5,40,24,0.6,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
语音算法工程师,TTS,大模型,4,2,0.5,40,25,0.625,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
语音算法工程师,TensorFlow,AI,4,2,0.5,40,26,0.65,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
语音算法工程师,信号处理,硬件与芯片,4,2,0.5,40,23,0.575,稳定核心技能,1,9,2026-07,system,2026-08-08T05:28:57+00:00
语音算法工程师,机器学习,AI,4,2,0.5,40,24,0.6,稳定核心技能,1,10,2026-07,system,2026-08-08T05:28:57+00:00
语音算法工程师,深度学习,AI,4,2,0.5,40,21,0.525,稳定核心技能,1,11,2026-07,system,2026-08-08T05:28:57+00:00
语音算法工程师,音视频技术,音视频技术,4,2,0.5,40,23,0.575,稳定核心技能,1,12,2026-07,system,2026-08-08T05:28:57+00:00
语音算法工程师,Machine Learning,AI,4,1,0.25,40,2,0.05,当月活跃技能,0,13,2026-07,system,2026-08-08T05:28:57+00:00
语音算法工程师,PyTorch,AI,4,1,0.25,40,25,0.625,稳定核心技能,1,14,2026-07,system,2026-08-08T05:28:57+00:00
质量工程师,模型评测,大模型,2,2,1.0,13,7,0.538462,稳定核心技能,1,1,2026-06,system,2026-08-08T05:28:57+00:00
质量工程师,系统开发,系统与运维,2,2,1.0,13,12,0.923077,稳定核心技能,1,2,2026-06,system,2026-08-08T05:28:57+00:00
质量工程师,软件测试,软件测试,2,2,1.0,13,10,0.769231,稳定核心技能,1,3,2026-06,system,2026-08-08T05:28:57+00:00
质量工程师,AI测试,AI,2,1,0.5,13,6,0.461538,稳定核心技能,1,4,2026-06,system,2026-08-08T05:28:57+00:00
质量工程师,Ai coding,AI,2,1,0.5,13,1,0.076923,当月活跃技能,0,5,2026-06,system,2026-08-08T05:28:57+00:00
质量工程师,Java,编程语言,2,1,0.5,13,10,0.769231,稳定核心技能,1,6,2026-06,system,2026-08-08T05:28:57+00:00
质量工程师,Python,编程语言,2,1,0.5,13,12,0.923077,稳定核心技能,1,7,2026-06,system,2026-08-08T05:28:57+00:00
质量工程师,信号处理,硬件与芯片,2,1,0.5,13,2,0.153846,当月活跃技能,0,8,2026-06,system,2026-08-08T05:28:57+00:00
质量工程师,硬件开发,硬件与芯片,2,1,0.5,13,2,0.153846,当月活跃技能,0,9,2026-06,system,2026-08-08T05:28:57+00:00
质量工程师,编程语言,编程语言,2,1,0.5,13,1,0.076923,当月活跃技能,0,10,2026-06,system,2026-08-08T05:28:57+00:00
软件开发工程师,C/C++,编程语言,1,1,1.0,44,25,0.568182,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,Flink,数据工程,1,1,1.0,44,25,0.568182,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,Go,编程语言,1,1,1.0,44,26,0.590909,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,Hadoop,数据工程,1,1,1.0,44,24,0.545455,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,Hive,数据工程,1,1,1.0,44,23,0.522727,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,Java,编程语言,1,1,1.0,44,24,0.545455,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,Kafka,数据工程,1,1,1.0,44,24,0.545455,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,Kubernetes,系统与运维,1,1,1.0,44,23,0.522727,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,Linux,系统与运维,1,1,1.0,44,23,0.522727,稳定核心技能,1,9,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,MySQL,数据工程,1,1,1.0,44,24,0.545455,稳定核心技能,1,10,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,Python,编程语言,1,1,1.0,44,26,0.590909,稳定核心技能,1,11,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,Redis,数据工程,1,1,1.0,44,25,0.568182,稳定核心技能,1,12,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,Spark,数据工程,1,1,1.0,44,26,0.590909,稳定核心技能,1,13,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,分布式系统,软件工程,1,1,1.0,44,24,0.545455,稳定核心技能,1,14,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,操作系统,系统与运维,1,1,1.0,44,26,0.590909,稳定核心技能,1,15,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,数据工程,数据工程,1,1,1.0,44,22,0.5,稳定核心技能,1,16,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,消息队列,数据工程,1,1,1.0,44,24,0.545455,稳定核心技能,1,17,2026-07,system,2026-08-08T05:28:57+00:00
软件开发工程师,网络技术,通信与网络,1,1,1.0,44,24,0.545455,稳定核心技能,1,18,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,AI工作流设计,AI,2,1,0.5,47,19,0.404255,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,AutoGen,大模型,2,1,0.5,47,19,0.404255,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,C/C++,编程语言,2,1,0.5,47,26,0.553191,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,Context Engineering,大模型,2,1,0.5,47,18,0.382979,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,Go,编程语言,2,1,0.5,47,28,0.595745,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,Java,编程语言,2,1,0.5,47,26,0.553191,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,LLM,大模型,2,1,0.5,47,18,0.382979,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,LangChain,大模型,2,1,0.5,47,19,0.404255,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,LangGraph,大模型,2,1,0.5,47,16,0.340426,稳定核心技能,1,9,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,MCP,大模型,2,1,0.5,47,18,0.382979,稳定核心技能,1,10,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,Multi-Agent,大模型,2,1,0.5,47,18,0.382979,稳定核心技能,1,11,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,Python,编程语言,2,1,0.5,47,27,0.574468,稳定核心技能,1,12,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,Tool Use,大模型,2,1,0.5,47,18,0.382979,稳定核心技能,1,13,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,上下文工程,大模型,2,1,0.5,47,16,0.340426,稳定核心技能,1,14,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,云计算,云计算,2,1,0.5,47,26,0.553191,稳定核心技能,1,15,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,分布式系统,软件工程,2,1,0.5,47,21,0.446809,稳定核心技能,1,16,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,数据工程,数据工程,2,1,0.5,47,20,0.425532,稳定核心技能,1,17,2026-07,system,2026-08-08T05:28:57+00:00
软件架构师,模型服务化,大模型,2,1,0.5,47,22,0.468085,稳定核心技能,1,18,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,AIops,系统与运维,2,1,0.5,40,19,0.475,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,C/C++,编程语言,2,1,0.5,40,22,0.55,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,Docker,系统与运维,2,1,0.5,40,23,0.575,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,Go,编程语言,2,1,0.5,40,20,0.5,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,IT基础设施,云计算,2,1,0.5,40,19,0.475,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,Java,编程语言,2,1,0.5,40,20,0.5,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,Kafka,数据工程,2,1,0.5,40,19,0.475,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,Kubernetes,系统与运维,2,1,0.5,40,22,0.55,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,Linux,系统与运维,2,1,0.5,40,21,0.525,稳定核心技能,1,9,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,Python,编程语言,2,1,0.5,40,21,0.525,稳定核心技能,1,10,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,Redis,数据工程,2,1,0.5,40,19,0.475,稳定核心技能,1,11,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,SRE,系统与运维,2,1,0.5,40,22,0.55,稳定核心技能,1,12,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,Shell脚本,编程语言,2,1,0.5,40,23,0.575,稳定核心技能,1,13,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,TCP/IP,系统与运维,2,1,0.5,40,19,0.475,稳定核心技能,1,14,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,云计算,云计算,2,1,0.5,40,19,0.475,稳定核心技能,1,15,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,分布式系统,软件工程,2,1,0.5,40,19,0.475,稳定核心技能,1,16,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,数据工程,数据工程,2,1,0.5,40,19,0.475,稳定核心技能,1,17,2026-07,system,2026-08-08T05:28:57+00:00
运维工程师,网络技术,通信与网络,2,1,0.5,40,23,0.575,稳定核心技能,1,18,2026-07,system,2026-08-08T05:28:57+00:00
通信工程师,C/C++,编程语言,2,2,1.0,18,12,0.666667,稳定核心技能,1,1,2026-06,system,2026-08-08T05:28:57+00:00
通信工程师,Python,编程语言,2,2,1.0,18,14,0.777778,稳定核心技能,1,2,2026-06,system,2026-08-08T05:28:57+00:00
通信工程师,计算机体系结构,硬件与芯片,2,2,1.0,18,15,0.833333,稳定核心技能,1,3,2026-06,system,2026-08-08T05:28:57+00:00
通信工程师,PyTorch,AI,2,1,0.5,18,12,0.666667,稳定核心技能,1,4,2026-06,system,2026-08-08T05:28:57+00:00
通信工程师,TensorFlow,AI,2,1,0.5,18,12,0.666667,稳定核心技能,1,5,2026-06,system,2026-08-08T05:28:57+00:00
通信工程师,TensorRT-LLM,大模型,2,1,0.5,18,2,0.111111,当月活跃技能,0,6,2026-06,system,2026-08-08T05:28:57+00:00
通信工程师,云计算,云计算,2,1,0.5,18,1,0.055556,当月活跃技能,0,7,2026-06,system,2026-08-08T05:28:57+00:00
通信工程师,信号处理,硬件与芯片,2,1,0.5,18,11,0.611111,稳定核心技能,1,8,2026-06,system,2026-08-08T05:28:57+00:00
通信工程师,模型压缩,大模型,2,1,0.5,18,11,0.611111,稳定核心技能,1,9,2026-06,system,2026-08-08T05:28:57+00:00
通信工程师,深度学习,AI,2,1,0.5,18,10,0.555556,稳定核心技能,1,10,2026-06,system,2026-08-08T05:28:57+00:00
通信工程师,通信技术,通信与网络,2,1,0.5,18,11,0.611111,稳定核心技能,1,11,2026-06,system,2026-08-08T05:28:57+00:00
音视频工程师,Diffusion,大模型,2,2,1.0,16,11,0.6875,稳定核心技能,1,1,2026-05,system,2026-08-08T05:28:57+00:00
音视频工程师,AIGC,AI,2,1,0.5,16,12,0.75,稳定核心技能,1,2,2026-05,system,2026-08-08T05:28:57+00:00
音视频工程师,C/C++,编程语言,2,1,0.5,16,12,0.75,稳定核心技能,1,3,2026-05,system,2026-08-08T05:28:57+00:00
音视频工程师,Diffusion模型,大模型,2,1,0.5,16,12,0.75,稳定核心技能,1,4,2026-05,system,2026-08-08T05:28:57+00:00
音视频工程师,MySQL,数据工程,2,1,0.5,16,3,0.1875,当月活跃技能,0,5,2026-05,system,2026-08-08T05:28:57+00:00
音视频工程师,PyTorch,AI,2,1,0.5,16,13,0.8125,稳定核心技能,1,6,2026-05,system,2026-08-08T05:28:57+00:00
音视频工程师,Python,编程语言,2,1,0.5,16,11,0.6875,稳定核心技能,1,7,2026-05,system,2026-08-08T05:28:57+00:00
音视频工程师,图像图形技术,计算机视觉与图形,2,1,0.5,16,13,0.8125,稳定核心技能,1,8,2026-05,system,2026-08-08T05:28:57+00:00
音视频工程师,多模态,大模型,2,1,0.5,16,10,0.625,稳定核心技能,1,9,2026-05,system,2026-08-08T05:28:57+00:00
风控算法工程师,C/C++,编程语言,1,1,1.0,32,19,0.59375,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
风控算法工程师,Flink,数据工程,1,1,1.0,32,19,0.59375,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
风控算法工程师,Hadoop,数据工程,1,1,1.0,32,19,0.59375,稳定核心技能,1,3,2026-07,system,2026-08-08T05:28:57+00:00
风控算法工程师,Hive,数据工程,1,1,1.0,32,19,0.59375,稳定核心技能,1,4,2026-07,system,2026-08-08T05:28:57+00:00
风控算法工程师,Java,编程语言,1,1,1.0,32,19,0.59375,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
风控算法工程师,Machine Learning,AI,1,1,1.0,32,19,0.59375,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
风控算法工程师,NLP,大模型,1,1,1.0,32,20,0.625,稳定核心技能,1,7,2026-07,system,2026-08-08T05:28:57+00:00
风控算法工程师,PyTorch,AI,1,1,1.0,32,20,0.625,稳定核心技能,1,8,2026-07,system,2026-08-08T05:28:57+00:00
风控算法工程师,Python,编程语言,1,1,1.0,32,19,0.59375,稳定核心技能,1,9,2026-07,system,2026-08-08T05:28:57+00:00
风控算法工程师,Spark,数据工程,1,1,1.0,32,19,0.59375,稳定核心技能,1,10,2026-07,system,2026-08-08T05:28:57+00:00
风控算法工程师,TensorFlow,AI,1,1,1.0,32,19,0.59375,稳定核心技能,1,11,2026-07,system,2026-08-08T05:28:57+00:00
风控算法工程师,异常检测,软件工程,1,1,1.0,32,19,0.59375,稳定核心技能,1,12,2026-07,system,2026-08-08T05:28:57+00:00
风控算法工程师,数据工程,数据工程,1,1,1.0,32,19,0.59375,稳定核心技能,1,13,2026-07,system,2026-08-08T05:28:57+00:00
风控算法工程师,机器学习,AI,1,1,1.0,32,19,0.59375,稳定核心技能,1,14,2026-07,system,2026-08-08T05:28:57+00:00
风控算法工程师,深度学习,AI,1,1,1.0,32,19,0.59375,稳定核心技能,1,15,2026-07,system,2026-08-08T05:28:57+00:00
风控算法工程师,算法工程,算法与数学,1,1,1.0,32,19,0.59375,稳定核心技能,1,16,2026-07,system,2026-08-08T05:28:57+00:00
风控算法工程师,计算机视觉,计算机视觉与图形,1,1,1.0,32,19,0.59375,稳定核心技能,1,17,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,C/C++,编程语言,4,4,1.0,43,37,0.860465,稳定核心技能,1,1,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,Machine Learning,AI,4,3,0.75,43,29,0.674419,稳定核心技能,1,2,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,计算机视觉,计算机视觉与图形,4,3,0.75,43,8,0.186047,当月活跃技能,0,3,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,AUTOSAR,行业应用,4,2,0.5,43,2,0.046512,当月活跃技能,0,4,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,Android,软件开发,4,2,0.5,43,26,0.604651,稳定核心技能,1,5,2026-07,system,2026-08-08T05:28:57+00:00
驱动开发工程师,Linux,系统与运维,4,2,0.5,43,33,0.767442,稳定核心技能,1,6,2026-07,system,2026-08-08T05:28:57+00:00
