month,standard_job,skill,kg_display_skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,snapshot_skill_status,is_core_skill,rank_in_month,updated_at
2025-10,政府智能化与自动化技术岗,计算机科学与技术,计算机基础,6,4,0.666667,16,13,0.8125,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,软件工程,软件工程,6,2,0.333333,16,7,0.4375,稳定核心技能,1,6,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,通信工程,通信与电子技术,6,1,0.166667,16,4,0.25,当月活跃技能,0,13,2026-08-06T03:30:35+00:00
2023-10,政府电子数据取证与情报技术岗,情报技术,政法信息技术,4,1,0.25,4,1,0.25,稳定核心技能,1,6,2026-08-06T03:30:35+00:00
2023-10,政府电子数据取证与情报技术岗,数据分析,数据与统计,4,1,0.25,4,1,0.25,稳定核心技能,1,7,2026-08-06T03:30:35+00:00
2023-10,政府电子数据取证与情报技术岗,数据科学与大数据技术,数据与统计,4,1,0.25,4,1,0.25,稳定核心技能,1,8,2026-08-06T03:30:35+00:00
2023-10,政府电子数据取证与情报技术岗,电子信息,通信与电子技术,4,2,0.5,4,2,0.5,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2023-10,政府电子数据取证与情报技术岗,统计学,数据与统计,4,1,0.25,4,1,0.25,稳定核心技能,1,9,2026-08-06T03:30:35+00:00
2023-10,政府电子数据取证与情报技术岗,网络空间安全,网络与安全,4,3,0.75,4,3,0.75,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2023-10,政府电子数据取证与情报技术岗,自动化,智能化技术,4,1,0.25,4,1,0.25,稳定核心技能,1,10,2026-08-06T03:30:35+00:00
2023-10,政府电子数据取证与情报技术岗,计算机科学与技术,计算机基础,4,3,0.75,4,3,0.75,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2023-10,政府电子数据取证与情报技术岗,软件工程,软件工程,4,2,0.5,4,2,0.5,稳定核心技能,1,5,2026-08-06T03:30:35+00:00
2023-10,政府电子数据取证与情报技术岗,通信工程,通信与电子技术,4,3,0.75,4,3,0.75,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2024-10,政府电子数据取证与情报技术岗,情报技术,政法信息技术,1,0,0.0,5,1,0.2,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府电子数据取证与情报技术岗,数据分析,数据与统计,1,1,1.0,5,2,0.4,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2024-10,政府电子数据取证与情报技术岗,数据科学与大数据技术,数据与统计,1,1,1.0,5,2,0.4,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2024-10,政府电子数据取证与情报技术岗,电子信息,通信与电子技术,1,1,1.0,5,3,0.6,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2024-10,政府电子数据取证与情报技术岗,系统运维,网络与基础设施,1,1,1.0,5,1,0.2,当月活跃技能,0,4,2026-08-06T03:30:35+00:00
2024-10,政府电子数据取证与情报技术岗,统计学,数据与统计,1,0,0.0,5,1,0.2,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府电子数据取证与情报技术岗,网络工程,网络与基础设施,1,1,1.0,5,1,0.2,当月活跃技能,0,5,2026-08-06T03:30:35+00:00
2024-10,政府电子数据取证与情报技术岗,网络空间安全,网络与安全,1,0,0.0,5,3,0.6,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府电子数据取证与情报技术岗,自动化,智能化技术,1,0,0.0,5,1,0.2,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府电子数据取证与情报技术岗,计算机科学与技术,计算机基础,1,1,1.0,5,4,0.8,稳定核心技能,1,6,2026-08-06T03:30:35+00:00
2024-10,政府电子数据取证与情报技术岗,软件工程,软件工程,1,1,1.0,5,3,0.6,稳定核心技能,1,7,2026-08-06T03:30:35+00:00
2024-10,政府电子数据取证与情报技术岗,通信工程,通信与电子技术,1,0,0.0,5,3,0.6,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府电子数据取证与情报技术岗,信息安全,网络与安全,5,2,0.4,10,2,0.2,当月活跃技能,0,6,2026-08-06T03:30:35+00:00
2025-10,政府电子数据取证与情报技术岗,情报技术,政法信息技术,5,2,0.4,10,3,0.3,稳定核心技能,1,7,2026-08-06T03:30:35+00:00
2025-10,政府电子数据取证与情报技术岗,数据分析,数据与统计,5,4,0.8,10,6,0.6,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2025-10,政府电子数据取证与情报技术岗,数据科学与大数据技术,数据与统计,5,3,0.6,10,5,0.5,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2025-10,政府电子数据取证与情报技术岗,数据计算及应用,数据与统计,5,2,0.4,10,2,0.2,当月活跃技能,0,8,2026-08-06T03:30:35+00:00
2025-10,政府电子数据取证与情报技术岗,电子信息,通信与电子技术,5,3,0.6,10,6,0.6,稳定核心技能,1,5,2026-08-06T03:30:35+00:00
2025-10,政府电子数据取证与情报技术岗,系统运维,网络与基础设施,5,0,0.0,10,1,0.1,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府电子数据取证与情报技术岗,统计学,数据与统计,5,0,0.0,10,1,0.1,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府电子数据取证与情报技术岗,网络工程,网络与基础设施,5,2,0.4,10,3,0.3,稳定核心技能,1,9,2026-08-06T03:30:35+00:00
2025-10,政府电子数据取证与情报技术岗,网络空间安全,网络与安全,5,1,0.2,10,4,0.4,当月活跃技能,0,11,2026-08-06T03:30:35+00:00
2025-10,政府电子数据取证与情报技术岗,自动化,智能化技术,5,0,0.0,10,1,0.1,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府电子数据取证与情报技术岗,计算机科学与技术,计算机基础,5,5,1.0,10,9,0.9,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2025-10,政府电子数据取证与情报技术岗,软件工程,软件工程,5,4,0.8,10,7,0.7,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2025-10,政府电子数据取证与情报技术岗,通信工程,通信与电子技术,5,2,0.4,10,5,0.5,稳定核心技能,1,10,2026-08-06T03:30:35+00:00
2023-10,政府网络与数据安全岗,人工智能,智能化技术,38,2,0.052632,38,2,0.052632,当月活跃技能,0,10,2026-08-06T03:30:35+00:00
2023-10,政府网络与数据安全岗,信息化建设,政务信息化,38,1,0.026316,38,1,0.026316,当月活跃技能,0,14,2026-08-06T03:30:35+00:00
2023-10,政府网络与数据安全岗,信息安全,网络与安全,38,35,0.921053,38,35,0.921053,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2023-10,政府网络与数据安全岗,信息系统,政务信息化,38,4,0.105263,38,4,0.105263,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2023-10,政府网络与数据安全岗,数据安全,网络与安全,38,21,0.552632,38,21,0.552632,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2023-10,政府网络与数据安全岗,数据科学与大数据技术,数据与统计,38,2,0.052632,38,2,0.052632,当月活跃技能,0,11,2026-08-06T03:30:35+00:00
2023-10,政府网络与数据安全岗,物联网工程,智能化技术,38,2,0.052632,38,2,0.052632,当月活跃技能,0,12,2026-08-06T03:30:35+00:00
2023-10,政府网络与数据安全岗,电子信息,通信与电子技术,38,5,0.131579,38,5,0.131579,当月活跃技能,0,8,2026-08-06T03:30:35+00:00
2023-10,政府网络与数据安全岗,系统运维,网络与基础设施,38,1,0.026316,38,1,0.026316,当月活跃技能,0,15,2026-08-06T03:30:35+00:00
2023-10,政府网络与数据安全岗,网络工程,网络与基础设施,38,7,0.184211,38,7,0.184211,当月活跃技能,0,6,2026-08-06T03:30:35+00:00
2023-10,政府网络与数据安全岗,网络空间安全,网络与安全,38,17,0.447368,38,17,0.447368,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2023-10,政府网络与数据安全岗,网络运维,网络与基础设施,38,1,0.026316,38,1,0.026316,当月活跃技能,0,16,2026-08-06T03:30:35+00:00
2023-10,政府网络与数据安全岗,自动化,智能化技术,38,2,0.052632,38,2,0.052632,当月活跃技能,0,13,2026-08-06T03:30:35+00:00
2023-10,政府网络与数据安全岗,计算机科学与技术,计算机基础,38,26,0.684211,38,26,0.684211,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2023-10,政府网络与数据安全岗,软件工程,软件工程,38,15,0.394737,38,15,0.394737,稳定核心技能,1,5,2026-08-06T03:30:35+00:00
2023-10,政府网络与数据安全岗,通信工程,通信与电子技术,38,7,0.184211,38,7,0.184211,当月活跃技能,0,7,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,人工智能,智能化技术,44,6,0.136364,82,8,0.097561,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,信息化建设,政务信息化,44,1,0.022727,82,2,0.02439,当月活跃技能,0,16,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,信息安全,网络与安全,44,36,0.818182,82,71,0.865854,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,信息系统,政务信息化,44,2,0.045455,82,6,0.073171,当月活跃技能,0,12,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,密码技术,网络与安全,44,2,0.045455,82,2,0.02439,当月活跃技能,0,13,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,数据分析,数据与统计,44,4,0.090909,82,4,0.04878,当月活跃技能,0,10,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,数据安全,网络与安全,44,24,0.545455,82,45,0.54878,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,数据科学与大数据技术,数据与统计,44,3,0.068182,82,5,0.060976,当月活跃技能,0,11,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,物联网工程,智能化技术,44,1,0.022727,82,3,0.036585,当月活跃技能,0,17,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,电子信息,通信与电子技术,44,14,0.318182,82,19,0.231707,当月活跃技能,0,7,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,电子信息工程,通信与电子技术,44,1,0.022727,82,1,0.012195,当月活跃技能,0,18,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,系统运维,网络与基础设施,44,2,0.045455,82,3,0.036585,当月活跃技能,0,14,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,网络工程,网络与基础设施,44,9,0.204545,82,16,0.195122,当月活跃技能,0,8,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,网络空间安全,网络与安全,44,20,0.454545,82,37,0.45122,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,网络运维,网络与基础设施,44,1,0.022727,82,2,0.02439,当月活跃技能,0,19,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,自动化,智能化技术,44,2,0.045455,82,4,0.04878,当月活跃技能,0,15,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,计算机科学与技术,计算机基础,44,27,0.613636,82,53,0.646341,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,软件工程,软件工程,44,19,0.431818,82,34,0.414634,稳定核心技能,1,5,2026-08-06T03:30:35+00:00
2024-10,政府网络与数据安全岗,通信工程,通信与电子技术,44,15,0.340909,82,22,0.268293,稳定核心技能,1,6,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,人工智能,智能化技术,26,2,0.076923,108,10,0.092593,当月活跃技能,0,10,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,信息化建设,政务信息化,26,0,0.0,108,2,0.018519,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,信息安全,网络与安全,26,17,0.653846,108,88,0.814815,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,信息系统,政务信息化,26,5,0.192308,108,11,0.101852,当月活跃技能,0,8,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,密码技术,网络与安全,26,4,0.153846,108,6,0.055556,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,数据分析,数据与统计,26,1,0.038462,108,5,0.046296,当月活跃技能,0,13,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,数据安全,网络与安全,26,15,0.576923,108,60,0.555556,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,数据科学与大数据技术,数据与统计,26,2,0.076923,108,7,0.064815,当月活跃技能,0,11,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,物联网工程,智能化技术,26,0,0.0,108,3,0.027778,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,电子信息,通信与电子技术,26,9,0.346154,108,28,0.259259,稳定核心技能,1,5,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,电子信息工程,通信与电子技术,26,0,0.0,108,1,0.009259,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,系统运维,网络与基础设施,26,0,0.0,108,3,0.027778,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,网络工程,网络与基础设施,26,2,0.076923,108,18,0.166667,当月活跃技能,0,12,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,网络空间安全,网络与安全,26,10,0.384615,108,47,0.435185,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,网络运维,网络与基础设施,26,0,0.0,108,2,0.018519,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,自动化,智能化技术,26,0,0.0,108,4,0.037037,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,计算机科学与技术,计算机基础,26,17,0.653846,108,70,0.648148,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,软件工程,软件工程,26,6,0.230769,108,40,0.37037,当月活跃技能,0,7,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,通信工程,通信与电子技术,26,7,0.269231,108,29,0.268519,稳定核心技能,1,6,2026-08-06T03:30:35+00:00
2025-10,政府网络与数据安全岗,遥感技术,空间信息技术,26,1,0.038462,108,1,0.009259,当月活跃技能,0,14,2026-08-06T03:30:35+00:00
2023-10,政府网络与通信运维岗,信息安全,网络与安全,13,3,0.230769,13,3,0.230769,当月活跃技能,0,6,2026-08-06T03:30:35+00:00
2023-10,政府网络与通信运维岗,信息系统,政务信息化,13,3,0.230769,13,3,0.230769,当月活跃技能,0,7,2026-08-06T03:30:35+00:00
2023-10,政府网络与通信运维岗,数据分析,数据与统计,13,3,0.230769,13,3,0.230769,当月活跃技能,0,8,2026-08-06T03:30:35+00:00
2023-10,政府网络与通信运维岗,数据安全,网络与安全,13,1,0.076923,13,1,0.076923,当月活跃技能,0,11,2026-08-06T03:30:35+00:00
2023-10,政府网络与通信运维岗,数据科学与大数据技术,数据与统计,13,1,0.076923,13,1,0.076923,当月活跃技能,0,12,2026-08-06T03:30:35+00:00
2023-10,政府网络与通信运维岗,电子信息,通信与电子技术,13,6,0.461538,13,6,0.461538,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2023-10,政府网络与通信运维岗,电子信息工程,通信与电子技术,13,3,0.230769,13,3,0.230769,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2023-10,政府网络与通信运维岗,系统运维,网络与基础设施,13,1,0.076923,13,1,0.076923,当月活跃技能,0,13,2026-08-06T03:30:35+00:00
2023-10,政府网络与通信运维岗,网络工程,网络与基础设施,13,2,0.153846,13,2,0.153846,当月活跃技能,0,10,2026-08-06T03:30:35+00:00
2023-10,政府网络与通信运维岗,网络空间安全,网络与安全,13,5,0.384615,13,5,0.384615,稳定核心技能,1,5,2026-08-06T03:30:35+00:00
2023-10,政府网络与通信运维岗,计算机科学与技术,计算机基础,13,12,0.923077,13,12,0.923077,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2023-10,政府网络与通信运维岗,软件工程,软件工程,13,7,0.538462,13,7,0.538462,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2023-10,政府网络与通信运维岗,通信工程,通信与电子技术,13,11,0.846154,13,11,0.846154,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2024-10,政府网络与通信运维岗,信息安全,网络与安全,8,0,0.0,21,3,0.142857,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府网络与通信运维岗,信息管理与信息系统,政务信息化,8,2,0.25,21,2,0.095238,当月活跃技能,0,6,2026-08-06T03:30:35+00:00
2024-10,政府网络与通信运维岗,信息系统,政务信息化,8,2,0.25,21,5,0.238095,当月活跃技能,0,7,2026-08-06T03:30:35+00:00
2024-10,政府网络与通信运维岗,大数据管理与应用,政务信息化,8,2,0.25,21,2,0.095238,当月活跃技能,0,8,2026-08-06T03:30:35+00:00
2024-10,政府网络与通信运维岗,数据分析,数据与统计,8,0,0.0,21,3,0.142857,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府网络与通信运维岗,数据安全,网络与安全,8,0,0.0,21,1,0.047619,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府网络与通信运维岗,数据科学与大数据技术,数据与统计,8,1,0.125,21,2,0.095238,当月活跃技能,0,10,2026-08-06T03:30:35+00:00
2024-10,政府网络与通信运维岗,数据管理,数据与统计,8,2,0.25,21,2,0.095238,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2024-10,政府网络与通信运维岗,电子信息,通信与电子技术,8,3,0.375,21,9,0.428571,稳定核心技能,1,5,2026-08-06T03:30:35+00:00
2024-10,政府网络与通信运维岗,电子信息工程,通信与电子技术,8,0,0.0,21,3,0.142857,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府网络与通信运维岗,系统运维,网络与基础设施,8,1,0.125,21,2,0.095238,当月活跃技能,0,11,2026-08-06T03:30:35+00:00
2024-10,政府网络与通信运维岗,网络工程,网络与基础设施,8,0,0.0,21,2,0.095238,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府网络与通信运维岗,网络空间安全,网络与安全,8,4,0.5,21,9,0.428571,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2024-10,政府网络与通信运维岗,计算机科学与技术,计算机基础,8,8,1.0,21,20,0.952381,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2024-10,政府网络与通信运维岗,软件工程,软件工程,8,5,0.625,21,12,0.571429,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2024-10,政府网络与通信运维岗,通信工程,通信与电子技术,8,5,0.625,21,16,0.761905,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,人工智能,智能化技术,11,5,0.454545,32,5,0.15625,当月活跃技能,0,5,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,信息安全,网络与安全,11,1,0.090909,32,4,0.125,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,信息管理与信息系统,政务信息化,11,0,0.0,32,2,0.0625,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,信息系统,政务信息化,11,0,0.0,32,5,0.15625,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,大数据管理与应用,政务信息化,11,0,0.0,32,2,0.0625,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,数据分析,数据与统计,11,0,0.0,32,3,0.09375,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,数据安全,网络与安全,11,0,0.0,32,1,0.03125,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,数据科学与大数据技术,数据与统计,11,2,0.181818,32,4,0.125,当月活跃技能,0,8,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,数据管理,数据与统计,11,0,0.0,32,2,0.0625,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,电子信息,通信与电子技术,11,8,0.727273,32,17,0.53125,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,电子信息工程,通信与电子技术,11,3,0.272727,32,6,0.1875,当月活跃技能,0,7,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,系统运维,网络与基础设施,11,0,0.0,32,2,0.0625,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,网络工程,网络与基础设施,11,0,0.0,32,2,0.0625,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,网络空间安全,网络与安全,11,4,0.363636,32,13,0.40625,稳定核心技能,1,6,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,网络运维,网络与基础设施,11,1,0.090909,32,1,0.03125,当月活跃技能,0,10,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,计算机科学与技术,计算机基础,11,11,1.0,32,31,0.96875,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,软件工程,软件工程,11,6,0.545455,32,18,0.5625,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,通信工程,通信与电子技术,11,6,0.545455,32,22,0.6875,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2023-10,政府警务信息技术保障岗,人工智能,智能化技术,40,1,0.025,40,1,0.025,当月活跃技能,0,10,2026-08-06T03:30:35+00:00
2023-10,政府警务信息技术保障岗,信息安全,网络与安全,40,7,0.175,40,7,0.175,当月活跃技能,0,5,2026-08-06T03:30:35+00:00
2023-10,政府警务信息技术保障岗,大数据管理与应用,政务信息化,40,1,0.025,40,1,0.025,当月活跃技能,0,11,2026-08-06T03:30:35+00:00
2023-10,政府警务信息技术保障岗,数据分析,数据与统计,40,6,0.15,40,6,0.15,当月活跃技能,0,6,2026-08-06T03:30:35+00:00
2023-10,政府警务信息技术保障岗,数据科学与大数据技术,数据与统计,40,5,0.125,40,5,0.125,当月活跃技能,0,7,2026-08-06T03:30:35+00:00
2023-10,政府警务信息技术保障岗,数据管理,数据与统计,40,1,0.025,40,1,0.025,当月活跃技能,0,12,2026-08-06T03:30:35+00:00
2023-10,政府警务信息技术保障岗,物联网工程,智能化技术,40,1,0.025,40,1,0.025,当月活跃技能,0,13,2026-08-06T03:30:35+00:00
2023-10,政府警务信息技术保障岗,电子信息,通信与电子技术,40,10,0.25,40,10,0.25,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2023-10,政府警务信息技术保障岗,电子信息工程,通信与电子技术,40,1,0.025,40,1,0.025,当月活跃技能,0,14,2026-08-06T03:30:35+00:00
2023-10,政府警务信息技术保障岗,统计学,数据与统计,40,1,0.025,40,1,0.025,当月活跃技能,0,15,2026-08-06T03:30:35+00:00
2023-10,政府警务信息技术保障岗,网络工程,网络与基础设施,40,5,0.125,40,5,0.125,当月活跃技能,0,8,2026-08-06T03:30:35+00:00
2023-10,政府警务信息技术保障岗,网络空间安全,网络与安全,40,2,0.05,40,2,0.05,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2023-10,政府警务信息技术保障岗,计算机科学与技术,计算机基础,40,37,0.925,40,37,0.925,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2023-10,政府警务信息技术保障岗,软件工程,软件工程,40,17,0.425,40,17,0.425,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2023-10,政府警务信息技术保障岗,通信工程,通信与电子技术,40,12,0.3,40,12,0.3,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,人工智能,智能化技术,24,0,0.0,64,1,0.015625,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,信息安全,网络与安全,24,1,0.041667,64,8,0.125,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,大数据管理与应用,政务信息化,24,0,0.0,64,1,0.015625,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,数据分析,数据与统计,24,3,0.125,64,9,0.140625,当月活跃技能,0,4,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,数据科学与大数据技术,数据与统计,24,4,0.166667,64,9,0.140625,当月活跃技能,0,2,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,数据管理,数据与统计,24,0,0.0,64,1,0.015625,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,物联网工程,智能化技术,24,0,0.0,64,1,0.015625,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,电子信息,通信与电子技术,24,3,0.125,64,13,0.203125,当月活跃技能,0,5,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,电子信息工程,通信与电子技术,24,2,0.083333,64,3,0.046875,当月活跃技能,0,7,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,系统运维,网络与基础设施,24,2,0.083333,64,2,0.03125,当月活跃技能,0,8,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,统计学,数据与统计,24,0,0.0,64,1,0.015625,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,网络工程,网络与基础设施,24,0,0.0,64,5,0.078125,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,网络空间安全,网络与安全,24,1,0.041667,64,3,0.046875,当月活跃技能,0,10,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,自动化,智能化技术,24,1,0.041667,64,1,0.015625,当月活跃技能,0,11,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,计算机科学与技术,计算机基础,24,24,1.0,64,61,0.953125,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,软件工程,软件工程,24,3,0.125,64,20,0.3125,当月活跃技能,0,6,2026-08-06T03:30:35+00:00
2024-10,政府警务信息技术保障岗,通信工程,通信与电子技术,24,4,0.166667,64,16,0.25,当月活跃技能,0,3,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,人工智能,智能化技术,24,5,0.208333,88,6,0.068182,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,信息安全,网络与安全,24,12,0.5,88,20,0.227273,当月活跃技能,0,5,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,大数据管理与应用,政务信息化,24,1,0.041667,88,2,0.022727,当月活跃技能,0,14,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,密码技术,网络与安全,24,1,0.041667,88,1,0.011364,当月活跃技能,0,15,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,数据分析,数据与统计,24,11,0.458333,88,20,0.227273,当月活跃技能,0,7,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,数据安全,网络与安全,24,2,0.083333,88,2,0.022727,当月活跃技能,0,13,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,数据科学与大数据技术,数据与统计,24,5,0.208333,88,14,0.159091,当月活跃技能,0,10,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,数据管理,数据与统计,24,1,0.041667,88,2,0.022727,当月活跃技能,0,16,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,物联网工程,智能化技术,24,0,0.0,88,1,0.011364,当月未出现,0,,2026-08-06T03:30:35+00:00
